State,City,Station_Name,Last_Update,Latitude,Longitude,PM2.5_Min,PM2.5_Max,PM2.5_Avg,PM10_Min,PM10_Max,PM10_Avg,SO2_Min,SO2_Max,SO2_Avg,CO_Min,CO_Max,CO_Avg,OZONE_Min,OZONE_Max,OZONE_Avg,AQI_Value,Predominant_Parameter,NO2_Min,NO2_Max,NO2_Avg,Year,Month,Month_Name
Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",2023-11-20 12:00:00,16.208139,77.348417,9.0,82.0,34.0,75.0,166.0,117.0,52.0,63.0,57.0,57.0,82.0,64.0,3.0,5.0,3.0,64.0,CO,12.0,31.0,22.0,2023,11,November
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2023-11-20 12:00:00,12.733409,77.298051,22.0,75.0,49.0,22.0,52.0,39.0,29.0,40.0,34.0,10.0,30.0,23.0,16.0,80.0,34.0,49.0,PM2.5,10.0,38.0,22.0,2023,11,November
Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2023-11-20 12:00:00,13.94,75.555917,27.0,50.0,36.0,55.0,81.0,64.0,2.0,9.0,4.0,6.0,45.0,17.0,14.0,40.0,20.0,64.0,PM10,16.0,23.0,21.0,2023,11,November
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",2023-11-20 12:00:00,13.377516,77.099072,34.0,99.0,63.0,45.0,129.0,87.0,4.0,10.0,5.0,21.0,34.0,26.0,11.0,49.0,20.0,87.0,PM10,14.0,40.5,26.0,2023,11,November
Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",2023-11-20 12:00:00,13.34194444,74.74694444,57.5,229.0,122.5,65.0,148.0,81.0,8.0,9.0,9.0,18.0,74.0,33.0,73.0,74.0,73.0,81.0,PM10,14.0,40.5,26.0,2023,11,November
Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2023-11-20 12:00:00,16.802639,75.722694,24.0,27.0,25.0,30.0,44.0,42.0,7.0,9.0,8.0,20.0,123.0,28.0,28.0,28.0,28.0,42.0,PM10,20.0,23.0,22.0,2023,11,November
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2023-11-20 12:00:00,16.7602,77.1428,36.0,82.0,53.0,39.0,85.0,54.0,1.0,36.0,20.0,14.0,20.0,17.0,18.0,19.0,19.0,54.0,PM10,14.0,40.5,26.0,2023,11,November
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2023-11-20 12:00:00,10.073232,76.302765,56.0,63.0,59.0,68.0,77.0,72.0,6.0,7.0,7.0,60.0,69.0,64.0,20.0,23.0,21.0,72.0,PM10,9.0,10.0,9.0,2023,11,November
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2023-11-20 12:00:00,11.875,75.3732,37.0,43.0,40.0,52.0,60.0,56.0,7.0,18.0,12.0,9.0,48.0,36.0,14.0,18.0,16.0,56.0,PM10,6.0,7.0,6.0,2023,11,November
Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",2023-11-20 12:00:00,9.969447,76.321186,50.0,119.0,68.0,33.0,168.0,94.0,6.0,6.0,6.0,50.0,51.0,50.0,8.0,61.0,22.0,94.0,PM10,1.0,6.0,2.0,2023,11,November
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2023-11-20 12:00:00,8.8787,76.6073,13.0,133.0,50.0,39.0,101.0,61.0,1.0,66.0,6.0,12.0,65.0,34.0,24.0,28.0,25.0,61.0,PM10,8.0,9.0,8.0,2023,11,November
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2023-11-20 12:00:00,8.5149093,76.9435879,13.0,47.0,27.0,21.0,50.0,34.0,6.0,12.0,9.0,8.0,42.0,25.0,8.0,50.0,15.0,34.0,PM10,13.0,14.0,13.0,2023,11,November
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2023-11-20 12:00:00,10.5324,76.2159,47.0,55.0,51.0,53.0,64.0,59.0,1.0,14.0,6.0,14.0,107.0,16.0,35.0,42.0,39.0,59.0,PM10,9.0,11.0,10.0,2023,11,November
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2023-11-20 12:00:00,23.264759,77.381568,190.0,358.0,285.0,103.0,209.0,140.0,8.0,38.0,21.0,33.0,92.0,44.0,44.0,146.0,75.0,285.0,PM2.5,14.0,65.0,33.0,2023,11,November
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2023-11-20 12:00:00,23.210494,77.425409,127.0,408.0,287.0,90.0,270.0,158.0,5.0,20.0,11.0,11.0,118.0,27.0,3.0,120.0,26.0,287.0,PM2.5,18.0,103.0,57.0,2023,11,November
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2023-11-20 12:00:00,23.233584,77.400574,156.0,353.0,259.0,116.0,338.0,168.0,18.0,41.0,30.0,26.0,130.0,52.0,1.0,185.0,67.0,259.0,PM2.5,26.0,100.0,53.0,2023,11,November
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2023-11-20 12:00:00,23.81748678,79.446246,16.0,60.0,38.0,40.0,82.0,63.0,7.0,18.0,12.0,22.0,23.0,22.0,8.0,61.0,22.0,63.0,PM10,6.0,7.0,7.0,2023,11,November
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2023-11-20 12:00:00,22.9682591,76.064118,148.0,306.0,211.0,103.0,211.0,132.0,35.0,51.0,43.0,24.0,88.0,34.0,17.0,59.0,37.0,211.0,PM2.5,12.0,12.0,12.0,2023,11,November
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2023-11-20 12:00:00,26.203442,78.193251,55.0,302.0,172.0,136.0,220.0,180.0,25.0,34.0,28.0,30.0,41.0,33.0,37.0,39.0,38.0,180.0,PM10,3.0,4.0,4.0,2023,11,November
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2023-11-20 12:00:00,26.259242,78.216432,84.0,227.0,141.0,113.0,189.0,147.0,21.0,26.0,23.0,52.0,107.0,86.0,12.0,202.0,161.0,161.0,OZONE,59.0,114.0,82.0,2023,11,November
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2023-11-20 12:00:00,26.200388,78.147714,80.0,327.0,211.0,132.0,422.0,269.0,8.0,27.0,15.0,16.0,134.0,40.0,13.0,146.0,39.0,269.0,PM10,22.0,112.0,54.0,2023,11,November
Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",2023-11-20 12:00:00,26.210536,78.171,55.0,409.0,234.0,48.0,341.0,149.0,36.0,69.0,44.0,32.0,60.0,33.0,8.0,61.0,22.0,234.0,PM2.5,3.0,5.0,4.0,2023,11,November
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2023-11-20 12:00:00,22.431,75.5213,155.0,322.0,242.0,108.0,190.0,137.0,5.0,54.0,23.0,16.0,170.0,65.0,14.0,126.0,87.0,242.0,PM2.5,14.0,71.0,35.0,2023,11,November
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2023-11-20 12:00:00,23.142888,79.916147,47.0,260.0,86.0,46.0,137.0,71.0,7.0,33.0,14.0,34.0,117.0,49.0,11.0,87.0,26.0,86.0,PM2.5,17.0,104.0,38.0,2023,11,November
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2023-11-20 12:00:00,23.168606,79.932247,78.0,308.0,130.0,76.0,198.0,115.0,6.0,8.0,7.0,36.0,115.0,57.0,16.0,107.0,37.0,130.0,PM2.5,27.0,47.0,35.0,2023,11,November
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2023-11-20 12:00:00,23.218135,79.95777,50.0,283.0,99.0,52.0,199.0,101.0,7.0,24.0,13.0,2.0,106.0,30.0,6.0,111.0,21.0,101.0,PM10,9.0,12.0,11.0,2023,11,November
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2023-11-20 12:00:00,23.50016,80.23284,67.0,212.0,112.0,78.0,141.0,105.0,13.0,31.0,19.0,18.0,70.0,32.0,39.0,105.0,57.0,112.0,PM2.5,29.0,78.0,47.0,2023,11,November
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2023-11-20 12:00:00,24.2613009,80.7231783,32.0,86.0,59.0,47.0,91.0,63.0,12.0,17.0,13.0,21.0,35.0,25.0,8.0,61.0,22.0,63.0,PM10,14.0,14.0,14.0,2023,11,November
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2023-11-20 12:00:00,23.10844,77.511428,31.0,178.0,73.0,69.0,277.0,143.0,18.0,112.0,46.0,22.0,103.0,72.0,13.0,50.0,15.0,143.0,PM10,28.0,89.0,60.0,2023,11,November
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2023-11-20 12:00:00,22.624758,75.675238,122.0,298.0,198.0,109.0,169.0,133.0,16.0,18.0,17.0,4.0,70.0,66.0,31.0,63.0,40.0,198.0,PM2.5,10.0,22.0,16.0,2023,11,November
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2023-11-20 12:00:00,23.331731,75.045981,96.0,243.0,168.0,120.0,214.0,153.0,11.0,14.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,168.0,PM2.5,14.0,72.0,33.0,2023,11,November
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2023-11-20 12:00:00,23.838586,78.759431,88.0,280.0,171.0,81.0,138.0,111.0,5.0,19.0,10.0,19.0,35.0,27.0,33.0,110.0,53.0,171.0,PM2.5,13.0,47.0,26.0,2023,11,November
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2023-11-20 12:00:00,23.8640158,78.80289321,33.0,87.0,59.0,102.0,211.0,157.0,7.0,9.0,9.0,24.0,78.0,54.0,8.0,61.0,22.0,157.0,PM10,14.0,23.0,22.0,2023,11,November
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2023-11-20 12:00:00,24.58434363,80.8549414,35.0,53.0,46.0,32.0,32.0,32.0,7.0,18.0,12.0,21.0,50.0,32.0,67.0,101.0,73.0,73.0,OZONE,18.0,19.0,19.0,2023,11,November
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2023-11-20 12:00:00,24.10897,82.64558,39.0,278.0,106.0,84.0,280.0,145.0,42.0,108.0,75.0,57.0,104.0,88.0,17.0,63.0,23.0,145.0,PM10,17.0,92.0,49.0,2023,11,November
Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",2023-11-20 12:00:00,23.182719,75.768218,131.0,310.0,246.0,115.0,198.0,157.0,11.0,31.0,19.0,34.0,101.0,51.0,50.0,190.0,85.0,246.0,PM2.5,6.0,48.0,24.0,2023,11,November
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2023-11-20 12:00:00,19.10122,74.73339,32.0,112.0,69.0,65.0,163.0,110.0,3.0,53.0,12.0,15.0,104.0,30.0,17.0,138.0,70.0,110.0,PM10,31.0,129.0,67.0,2023,11,November
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2023-11-20 12:00:00,20.719516,77.000253,26.0,253.0,64.0,54.0,409.0,113.0,14.0,24.0,18.0,26.0,136.0,33.0,2.0,105.0,47.0,113.0,PM10,11.0,106.0,35.0,2023,11,November
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2023-11-20 12:00:00,20.9402359,77.7895248,63.0,111.0,86.0,81.0,120.0,102.0,15.0,54.0,28.0,16.0,46.0,22.0,14.0,143.0,54.0,102.0,PM10,12.0,89.0,36.0,2023,11,November
Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2023-11-20 12:00:00,20.939198,77.765701,97.0,198.0,137.0,99.0,164.0,122.0,33.0,64.0,44.0,37.0,116.0,42.0,1.0,103.0,54.0,137.0,PM2.5,9.0,124.0,40.0,2023,11,November
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2023-11-20 12:00:00,19.8389439,75.244448,18.0,236.0,134.0,40.0,137.0,90.0,10.0,12.0,10.0,10.0,98.0,20.0,13.0,125.0,77.0,134.0,PM2.5,31.0,34.0,32.0,2023,11,November
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2023-11-20 12:00:00,19.863756,75.321188,32.0,326.0,165.0,107.0,187.0,133.0,16.0,30.0,22.0,22.0,78.0,41.0,32.0,77.0,36.0,165.0,PM2.5,17.0,134.0,40.0,2023,11,November
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2023-11-20 12:00:00,19.16485,73.23409,119.0,228.0,180.0,141.0,223.0,168.0,6.0,13.0,9.0,32.0,104.0,45.0,1.0,301.0,6.0,180.0,PM2.5,20.0,65.0,40.0,2023,11,November
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2023-11-20 12:00:00,19.0243902,73.0406721,50.0,113.0,79.0,80.0,134.0,105.0,7.0,8.0,7.0,26.0,58.0,41.0,2.0,243.0,13.0,105.0,PM10,15.0,42.0,29.0,2023,11,November
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2023-11-20 12:00:00,19.309073,73.057223,69.0,274.0,162.0,120.0,333.0,175.0,4.0,24.0,10.0,10.0,67.0,47.0,2.0,106.0,14.0,175.0,PM10,23.0,100.0,59.0,2023,11,November
Maharashtra,Boisar,"Khaira, Boisar - MPCB",2023-11-20 12:00:00,19.786089,72.757971,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2023-11-20 12:00:00,19.9629,79.298714,48.0,312.0,108.0,50.0,166.0,83.0,3.0,14.0,7.0,34.0,55.0,40.0,71.0,166.0,112.0,112.0,OZONE,12.0,47.0,18.0,2023,11,November
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2023-11-20 12:00:00,19.9775302,79.2337086,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,44.0,1.0,1.0,1.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Dhule,"Deopur, Dhule - MPCB",2023-11-20 12:00:00,20.918946,74.776388,95.0,156.0,122.0,106.0,296.0,137.0,2.0,71.0,17.0,18.0,38.0,29.0,8.0,63.0,18.0,137.0,PM10,8.0,38.0,16.0,2023,11,November
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2023-11-20 12:00:00,21.001264,75.565602,85.0,151.0,117.0,76.0,406.0,127.0,6.0,18.0,10.0,2.0,11.0,7.0,13.0,87.0,56.0,127.0,PM10,13.0,116.0,45.0,2023,11,November
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2023-11-20 12:00:00,19.854616,75.905894,83.0,144.0,103.0,95.0,155.0,113.0,2.0,3.0,3.0,26.0,36.0,31.0,36.0,58.0,38.0,113.0,PM10,34.0,48.0,42.0,2023,11,November
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2023-11-20 12:00:00,19.25292,73.142019,36.0,91.0,55.0,81.0,172.0,107.0,13.0,86.0,32.0,8.0,56.0,11.0,7.0,31.0,10.0,107.0,PM10,15.0,99.0,37.0,2023,11,November
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2023-11-20 12:00:00,16.6870449,74.2505872,11.0,179.0,135.0,46.0,178.0,112.0,1.0,9.0,4.0,10.0,101.0,36.0,1.0,135.0,23.0,135.0,PM2.5,16.0,115.0,53.0,2023,11,November
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2023-11-20 12:00:00,16.7143745,74.2426398,97.0,236.0,141.0,113.0,174.0,139.0,1.0,2.0,1.0,40.0,80.0,48.0,2.0,91.0,19.0,141.0,PM2.5,15.0,81.0,40.0,2023,11,November
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2023-11-20 12:00:00,18.39963,76.57452,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2023-11-20 12:00:00,18.1023399,73.4783687,176.0,305.0,232.0,110.0,139.0,125.0,21.0,81.0,39.0,28.0,52.0,32.0,4.0,92.0,7.0,232.0,PM2.5,9.0,58.0,25.0,2023,11,November
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2023-11-20 12:00:00,20.555712,74.529236,97.0,170.0,134.0,130.0,171.0,153.0,8.0,14.0,10.0,14.0,24.0,18.0,7.0,78.0,15.0,153.0,PM10,7.0,21.0,11.0,2023,11,November
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2023-11-20 12:00:00,19.296481,72.840923,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2023-11-20 12:00:00,19.053536,72.84643,97.0,214.0,146.0,102.0,142.0,117.0,1.0,61.0,24.0,42.0,54.0,45.0,7.0,17.0,8.0,146.0,PM2.5,31.0,60.0,47.0,2023,11,November
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2023-11-20 12:00:00,19.065931,72.862131,71.0,168.0,107.0,70.0,165.0,107.0,4.0,14.0,6.0,31.0,110.0,57.0,1.0,64.0,11.0,107.0,PM10,29.0,92.0,61.0,2023,11,November
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2023-11-20 12:00:00,19.23241,72.86895,69.0,196.0,115.0,152.0,161.0,155.0,7.0,18.0,12.0,1.0,22.0,10.0,1.0,3.0,2.0,155.0,PM10,57.0,123.0,96.0,2023,11,November
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2023-11-20 12:00:00,19.2243333,72.8658113,24.0,126.0,60.0,36.0,128.0,71.0,4.0,6.0,5.0,22.0,78.0,41.0,14.0,85.0,26.0,71.0,PM10,5.0,21.0,9.0,2023,11,November
Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2023-11-20 12:00:00,18.9767,72.838,63.0,179.0,104.0,50.0,254.0,108.0,3.0,21.0,8.0,6.0,92.0,36.0,1.0,97.0,16.0,108.0,PM10,22.0,102.0,58.0,2023,11,November
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2023-11-20 12:00:00,19.11074,72.86084,49.0,81.0,66.0,71.0,115.0,96.0,1.0,33.0,14.0,22.0,100.0,43.0,16.0,28.0,24.0,96.0,PM10,46.0,148.0,87.0,2023,11,November
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2023-11-20 12:00:00,19.0364585,72.8954371,57.5,229.0,122.5,75.0,166.0,117.0,6.0,41.0,12.0,34.0,36.0,36.0,2.0,75.0,15.0,137.0,Unknown,30.0,74.0,54.0,2023,11,November
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2023-11-20 12:00:00,19.10078,72.87462,36.0,68.0,52.0,86.0,141.0,115.0,3.0,3.0,3.0,56.0,110.0,89.0,1.0,18.0,5.0,115.0,PM10,14.0,40.5,26.0,2023,11,November
Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2023-11-20 12:00:00,18.91,72.82,44.0,92.0,56.0,56.0,110.0,71.0,12.0,21.0,18.0,35.0,64.0,41.0,8.0,16.0,13.0,71.0,PM10,53.0,95.0,65.0,2023,11,November
Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2023-11-20 12:00:00,19.04946,72.923,80.0,234.0,118.0,86.0,156.0,109.0,1.0,19.0,8.0,54.0,92.0,81.0,2.0,154.0,24.0,118.0,PM2.5,16.0,30.0,23.0,2023,11,November
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2023-11-20 12:00:00,19.083694,72.920967,56.0,192.0,95.0,68.0,109.0,85.0,1.0,7.0,3.0,8.0,40.0,21.0,1.0,42.0,12.0,95.0,PM2.5,26.0,38.0,32.0,2023,11,November
Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2023-11-20 12:00:00,19.2058,72.8682,47.0,140.0,86.0,74.0,167.0,122.0,8.0,17.0,11.0,40.0,103.0,56.0,9.0,74.0,15.0,122.0,PM10,41.0,103.0,75.0,2023,11,November
Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2023-11-20 12:00:00,19.215859,72.831718,67.0,135.0,100.0,122.0,176.0,144.0,6.0,13.0,10.0,16.0,85.0,31.0,1.0,64.0,13.0,144.0,PM10,18.0,81.0,41.0,2023,11,November
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2023-11-20 12:00:00,19.0632143,72.8456324,85.0,224.0,142.0,89.0,144.0,119.0,35.0,68.0,47.0,16.0,107.0,55.0,1.0,60.0,3.0,142.0,PM2.5,11.0,71.0,44.0,2023,11,November
Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2023-11-20 12:00:00,19.1653323,72.922099,44.0,199.0,79.0,50.0,155.0,92.0,4.0,12.0,7.0,54.0,71.0,63.0,32.0,41.0,32.0,92.0,PM10,2.0,5.0,3.0,2023,11,November
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2023-11-20 12:00:00,19.0863,72.8888,55.0,99.0,73.0,80.0,167.0,119.0,32.0,32.0,32.0,21.0,56.0,35.0,34.0,39.0,36.0,119.0,PM10,15.0,38.0,27.0,2023,11,November
Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2023-11-20 12:00:00,19.19709,72.82204,76.0,215.0,120.0,77.0,142.0,104.0,1.0,10.0,5.0,30.0,54.0,37.0,1.0,38.0,7.0,120.0,PM2.5,14.0,40.5,26.0,2023,11,November
Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2023-11-20 12:00:00,18.96702,72.84214,76.0,146.0,111.0,96.0,139.0,119.0,5.0,11.0,8.0,28.0,56.0,42.0,3.0,83.0,10.0,119.0,PM10,36.0,109.0,76.0,2023,11,November
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2023-11-20 12:00:00,19.1878657,72.8304069,45.0,90.0,59.0,57.0,120.0,79.0,6.0,20.0,11.0,18.0,50.0,34.0,2.0,67.0,11.0,79.0,PM10,1.0,78.0,36.0,2023,11,November
Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2023-11-20 12:00:00,19.175,72.9419,44.0,212.0,111.0,56.0,127.0,89.0,14.0,14.0,14.0,73.0,99.0,95.0,8.0,8.0,8.0,111.0,PM2.5,23.0,26.0,24.0,2023,11,November
Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2023-11-20 12:00:00,18.897756,72.81332,52.0,144.0,75.0,51.0,118.0,68.0,8.0,26.0,15.0,8.0,46.0,20.0,2.0,92.0,33.0,75.0,PM2.5,16.0,34.0,24.0,2023,11,November
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2023-11-20 12:00:00,19.1375,72.915056,34.0,71.0,57.0,49.0,119.0,87.0,63.0,68.0,65.0,30.0,48.0,39.0,23.0,58.0,26.0,87.0,PM10,20.0,36.0,25.0,2023,11,November
Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2023-11-20 12:00:00,19.060498,72.923356,92.0,222.0,149.0,106.0,185.0,146.0,3.0,23.0,13.0,10.0,67.0,17.0,6.0,190.0,34.0,149.0,PM2.5,35.0,98.0,70.0,2023,11,November
Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2023-11-20 12:00:00,19.000083,72.813993,48.0,152.0,75.0,41.0,108.0,67.0,7.0,18.0,12.0,94.0,102.0,98.0,12.0,93.0,27.0,98.0,CO,32.0,129.0,42.0,2023,11,November
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2023-11-20 12:00:00,19.047,72.8746,45.0,98.0,66.0,69.0,156.0,96.0,23.0,26.0,25.0,17.0,71.0,38.0,10.0,29.0,12.0,133.0,NO2,87.0,227.0,133.0,2023,11,November
Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",2023-11-20 12:00:00,19.3832,72.8204,56.0,230.0,130.0,76.0,232.0,143.0,18.0,19.0,18.0,50.0,113.0,68.0,11.0,98.0,25.0,143.0,PM10,26.0,28.0,27.0,2023,11,November
Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2023-11-20 12:00:00,19.10861,72.83622,56.0,103.0,74.0,68.0,125.0,96.0,11.0,15.0,13.0,22.0,78.0,41.0,4.0,5.0,4.0,96.0,PM10,3.0,36.0,17.0,2023,11,November
Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2023-11-20 12:00:00,18.9936162,72.8128113,50.0,89.0,63.0,72.0,135.0,92.0,9.0,11.0,10.0,40.0,42.0,40.0,5.0,10.0,6.0,92.0,PM10,21.0,22.0,21.0,2023,11,November
Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2023-11-20 12:00:00,21.121801,79.04952,85.0,298.0,156.0,93.0,164.0,114.0,14.0,85.0,29.0,10.0,104.0,21.0,2.0,128.0,50.0,156.0,PM2.5,13.0,81.0,32.0,2023,11,November
Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2023-11-20 12:00:00,21.14472,79.107595,29.0,321.0,152.0,98.0,218.0,146.0,17.0,61.0,31.0,28.0,122.0,39.0,9.0,97.0,43.0,152.0,PM2.5,12.0,79.0,36.0,2023,11,November
Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2023-11-20 12:00:00,21.152875,79.0517531,78.0,272.0,158.0,82.0,150.0,117.0,1.0,59.0,18.0,16.0,109.0,25.0,2.0,95.0,29.0,158.0,PM2.5,6.0,128.0,47.0,2023,11,November
Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2023-11-20 12:00:00,21.143383,79.048912,79.0,273.0,125.0,96.0,224.0,128.0,8.0,49.0,19.0,14.0,104.0,24.0,2.0,70.0,29.0,128.0,PM10,10.0,85.0,27.0,2023,11,November
Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2023-11-20 12:00:00,19.173852,77.296291,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,38.0,46.0,40.0,38.0,98.0,46.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2023-11-20 12:00:00,20.0073285,73.7762427,78.0,203.0,125.0,20.0,156.0,96.0,1.0,19.0,4.0,18.0,18.0,18.0,12.0,76.0,34.0,125.0,PM2.5,6.0,10.0,8.0,2023,11,November
Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2023-11-20 12:00:00,20.021503,73.813844,68.0,173.0,111.0,73.0,131.0,103.0,1.0,19.0,4.0,22.0,62.0,28.0,1.0,66.0,3.0,111.0,PM2.5,14.0,75.0,26.0,2023,11,November
Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2023-11-20 12:00:00,19.95022,73.73148,162.0,240.0,204.0,139.0,206.0,170.0,6.0,19.0,11.0,24.0,41.0,29.0,5.0,66.0,23.0,204.0,PM2.5,16.0,57.0,31.0,2023,11,November
